age,dfh,edu,employee_id,job_level,income,salary_increase,stock_option,training,years_company,years_promotion,years_manager,job_involvement,performance,num_companiesworked,years_working,satisfaction_environment,satisfaction_job,wlb,attrition,business_travel,department,edu_field,gender,job_role,marital
22,12,1,2636,2,25340,11,0,1,3,1,2,3,3,0.0,4.0,4.0,3.0,4.0,No,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Single
35,9,3,2637,2,131420,25,2,4,10,0,8,3,4,1.0,10.0,2.0,3.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single
33,3,4,2638,3,16110,14,0,2,9,8,1,2,3,0.0,10.0,2.0,4.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Married
32,3,2,2639,3,53630,13,0,4,6,4,1,3,3,1.0,6.0,3.0,2.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Manufacturing Director,Single
40,1,4,2640,2,50710,17,1,3,1,0,0,2,3,8.0,8.0,1.0,4.0,2.0,No,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married
32,1,2,2641,3,136950,13,0,3,2,2,2,3,3,0.0,3.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
39,4,4,2642,1,134020,14,1,1,7,1,7,3,3,7.0,18.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
38,20,4,2643,2,20290,11,1,3,18,1,11,2,3,3.0,20.0,2.0,3.0,3.0,No,Travel_Rarely,Sales,Medical,Female,Research Director,Married
32,18,3,2644,2,63770,12,2,3,14,5,7,3,3,1.0,14.0,3.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married
37,1,3,2645,4,54290,17,1,3,16,6,8,3,3,1.0,16.0,3.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
25,2,4,2646,2,27850,21,0,2,5,0,4,3,4,0.0,6.0,1.0,3.0,2.0,No,Travel_Rarely,Research & Development,Medical,Female,Manufacturing Director,Divorced
52,2,4,2647,1,46140,16,1,3,9,0,0,3,3,2.0,16.0,1.0,4.0,2.0,No,Non-Travel,Research & Development,Other,Male,Manager,Divorced
44,8,1,2648,1,26100,15,0,2,4,1,2,3,3,6.0,6.0,2.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single
21,10,5,2649,3,66870,19,3,0,2,1,2,3,3,1.0,2.0,3.0,1.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Research Scientist,Single
39,3,4,2650,2,47240,12,1,4,6,1,3,4,3,2.0,21.0,4.0,4.0,2.0,No,Non-Travel,Research & Development,Life Sciences,Female,Research Director,Single
23,2,4,2651,2,61790,11,0,3,1,1,0,3,3,1.0,1.0,4.0,1.0,2.0,Yes,Travel_Frequently,Research & Development,Life Sciences,Female,Manufacturing Director,Married
36,24,3,2652,2,61200,19,0,2,9,3,4,3,3,0.0,10.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
36,16,1,2653,2,105960,15,0,3,4,0,2,2,3,7.0,18.0,4.0,2.0,3.0,No,Travel_Frequently,Research & Development,Medical,Male,Sales Executive,Divorced
56,8,1,2654,1,54670,20,0,6,13,1,9,2,4,1.0,13.0,3.0,3.0,2.0,No,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Divorced
29,9,4,2655,2,29960,25,0,4,2,2,2,3,4,9.0,4.0,1.0,4.0,4.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married
42,17,1,2656,3,99980,24,2,3,22,4,14,2,4,5.0,24.0,1.0,3.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Research Scientist,Married
56,10,4,2657,2,40780,24,1,3,10,9,8,3,4,8.0,14.0,4.0,3.0,1.0,Yes,Travel_Rarely,Sales,Other,Male,Sales Executive,Married
41,13,4,2658,1,109200,15,1,3,20,0,10,4,3,0.0,21.0,1.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Healthcare Representative,Married
34,1,3,2659,1,62320,13,1,3,8,1,7,3,3,1.0,8.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Medical,Female,Laboratory Technician,Married
36,1,1,2660,1,132470,14,0,3,15,11,11,3,3,1.0,15.0,4.0,4.0,2.0,No,Non-Travel,Sales,Medical,Female,Human Resources,Divorced
41,1,5,2661,1,40810,13,0,3,5,0,4,3,3,2.0,14.0,3.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Divorced
32,9,4,2662,2,57690,11,0,3,4,1,2,3,3,1.0,4.0,4.0,1.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single
35,16,3,2663,2,23940,16,1,3,9,1,7,3,3,1.0,9.0,3.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Healthcare Representative,Single
38,23,3,2664,3,39040,22,0,3,10,1,9,2,4,1.0,10.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Married
50,4,2,2665,2,167990,14,1,2,6,0,1,2,3,7.0,12.0,2.0,3.0,3.0,Yes,Travel_Frequently,Sales,Life Sciences,Female,Laboratory Technician,Divorced
36,22,4,2666,1,29500,14,0,1,6,0,0,2,3,4.0,8.0,2.0,4.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Healthcare Representative,Married
45,24,3,2667,1,36290,16,1,2,5,0,1,4,3,8.0,8.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single
40,10,4,2668,1,93620,11,1,6,2,2,2,3,3,2.0,8.0,3.0,3.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Research Scientist,Single
35,7,2,2669,2,32290,25,0,2,10,0,2,2,4,1.0,10.0,3.0,3.0,4.0,No,Travel_Frequently,Sales,Life Sciences,Male,Manufacturing Director,Married
40,17,4,2670,1,35780,14,1,2,5,0,2,3,3,2.0,20.0,3.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manager,Married
35,14,1,2671,2,79880,18,0,3,4,1,1,3,3,1.0,4.0,3.0,4.0,3.0,No,Travel_Rarely,Human Resources,Life Sciences,Male,Research Scientist,Married
29,1,3,2672,3,42840,11,0,5,4,0,3,2,3,4.0,10.0,4.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Married
29,5,3,2673,2,75530,19,0,3,5,0,4,3,3,1.0,5.0,4.0,1.0,1.0,No,Travel_Rarely,Research & Development,Medical,Male,Sales Representative,Single
50,17,3,2674,1,173280,15,2,1,3,2,0,3,3,4.0,20.0,4.0,1.0,3.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced
39,25,3,2675,2,197010,11,0,3,20,9,6,4,3,0.0,21.0,2.0,4.0,2.0,No,Travel_Rarely,Sales,Medical,Male,Sales Executive,Married
31,8,4,2676,4,147320,12,0,3,9,1,7,3,3,0.0,10.0,2.0,1.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Single
26,11,4,2677,2,92780,20,0,3,4,0,0,3,4,0.0,5.0,4.0,3.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Manager,Single
36,5,1,2678,1,13590,12,0,2,5,0,3,3,3,4.0,17.0,3.0,4.0,3.0,No,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Married
39,2,1,2679,1,47790,14,2,3,7,1,7,3,3,4.0,9.0,4.0,1.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married
27,8,2,2680,1,164220,20,1,3,6,0,3,3,4,1.0,6.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Married
49,6,1,2681,3,29960,18,1,2,9,0,8,2,3,2.0,17.0,4.0,2.0,2.0,No,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married
34,4,3,2682,1,12610,14,1,6,4,1,2,3,3,2.0,6.0,2.0,3.0,4.0,No,Travel_Rarely,Sales,Medical,Female,Sales Executive,Married
41,7,2,2683,1,20990,12,1,2,6,0,5,3,3,8.0,8.0,2.0,4.0,1.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Female,Research Scientist,Single
49,1,4,2684,2,58100,21,1,2,10,1,7,3,4,1.0,10.0,3.0,2.0,3.0,No,Travel_Frequently,Sales,Life Sciences,Female,Manufacturing Director,Married
37,2,3,2685,1,56470,19,0,2,0,0,0,3,3,6.0,7.0,4.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
33,10,2,2686,2,34200,14,0,3,8,3,0,3,3,1.0,8.0,4.0,3.0,3.0,No,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married
27,5,4,2687,4,44000,17,1,3,2,2,2,2,3,9.0,6.0,1.0,2.0,3.0,No,Travel_Rarely,Sales,Medical,Female,Manufacturing Director,Married
32,9,2,2688,2,35000,16,1,2,7,3,6,2,3,0.0,8.0,4.0,4.0,2.0,No,Travel_Frequently,Research & Development,Medical,Female,Research Scientist,Single
59,2,2,2689,5,20660,12,1,3,1,0,0,3,3,4.0,12.0,3.0,1.0,2.0,No,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Married
30,11,4,2690,2,171690,17,2,2,1,0,0,3,3,1.0,1.0,4.0,3.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced
38,18,4,2691,2,41620,15,1,1,9,1,8,3,3,0.0,10.0,4.0,3.0,3.0,No,Travel_Frequently,Sales,Life Sciences,Male,Healthcare Representative,Single
36,7,3,2692,1,92040,23,1,2,7,7,7,3,4,6.0,17.0,3.0,3.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Married
35,3,4,2693,2,32940,11,0,2,5,0,3,3,3,0.0,6.0,1.0,2.0,3.0,No,Travel_Rarely,Human Resources,Human Resources,Male,Manager,Married
29,29,4,2694,2,21270,11,1,3,9,0,8,2,3,0.0,10.0,4.0,3.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Single
31,2,2,2695,2,39750,15,1,3,5,4,3,3,3,1.0,5.0,1.0,3.0,2.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced
34,28,3,2696,1,107930,11,3,1,2,1,2,2,3,0.0,3.0,2.0,4.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Divorced
29,16,2,2698,4,36460,14,0,3,10,8,8,4,3,1.0,10.0,2.0,1.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Divorced
32,22,3,2699,2,74460,19,0,3,6,0,5,3,3,0.0,7.0,1.0,2.0,2.0,No,Travel_Rarely,Human Resources,Human Resources,Female,Research Director,Divorced
22,8,3,2700,3,108510,16,1,2,1,0,0,4,3,1.0,1.0,4.0,4.0,2.0,No,Non-Travel,Research & Development,Life Sciences,Female,Sales Executive,Divorced
53,11,3,2701,2,21090,13,0,3,25,3,7,3,3,2.0,31.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Manager,Married
38,29,3,2702,1,37220,14,0,0,3,1,2,3,3,5.0,6.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Single
24,1,5,2703,3,93800,16,0,2,4,1,3,2,3,0.0,5.0,1.0,3.0,2.0,No,Non-Travel,Research & Development,Life Sciences,Male,Research Scientist,Divorced
36,1,3,2704,1,54860,12,1,2,5,0,3,3,3,7.0,10.0,3.0,1.0,3.0,Yes,Travel_Rarely,Research & Development,Life Sciences,Male,Research Director,Single
34,24,3,2705,4,27420,11,1,2,12,2,11,3,3,0.0,13.0,1.0,2.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
21,2,3,2706,2,137570,12,1,3,0,0,0,3,3,1.0,0.0,3.0,4.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Single
34,15,2,2707,2,84630,13,0,2,4,1,3,1,3,2.0,8.0,2.0,1.0,3.0,Yes,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Single
32,10,3,2709,2,165980,13,0,2,10,6,7,3,3,1.0,10.0,2.0,1.0,3.0,Yes,Travel_Frequently,Research & Development,Medical,Female,Manufacturing Director,Single
44,3,1,2711,1,23450,15,2,0,22,5,17,3,3,3.0,24.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married
46,2,3,2712,1,34200,13,2,3,2,2,1,1,3,3.0,22.0,2.0,1.0,2.0,No,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Single
33,3,3,2713,1,43730,14,0,3,1,0,0,3,3,4.0,7.0,3.0,4.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Manufacturing Director,Single
44,26,3,2714,5,47590,21,0,2,4,1,3,3,4,2.0,9.0,4.0,4.0,4.0,No,Travel_Rarely,Human Resources,Life Sciences,Male,Healthcare Representative,Married
30,1,4,2715,1,53010,16,1,3,10,1,8,3,3,1.0,10.0,4.0,3.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Female,Research Scientist,Single
39,1,4,2716,1,36730,14,1,3,1,0,0,3,3,3.0,19.0,4.0,4.0,4.0,Yes,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Married
24,2,5,2717,3,47680,11,1,2,2,2,0,2,3,2.0,6.0,2.0,4.0,2.0,Yes,Travel_Rarely,Human Resources,Human Resources,Male,Sales Executive,Married
43,9,5,2718,1,12740,19,0,3,5,1,4,2,3,1.0,6.0,4.0,3.0,2.0,No,Travel_Rarely,Sales,Technical Degree,Female,Research Director,Divorced
50,12,4,2719,1,49000,11,0,3,3,0,2,2,3,1.0,3.0,1.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Research Director,Married
35,2,4,2720,3,104660,13,0,1,2,2,2,3,3,1.0,2.0,4.0,4.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Manufacturing Director,Married
36,25,1,2721,4,170070,12,1,2,1,0,0,2,3,9.0,6.0,2.0,1.0,4.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
33,9,2,2722,4,29090,11,0,2,5,1,3,2,3,2.0,10.0,3.0,1.0,3.0,No,Travel_Frequently,Sales,Marketing,Male,Human Resources,Married
35,10,1,2723,1,57650,14,1,2,1,0,0,3,3,1.0,1.0,3.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced
27,8,2,2724,3,45990,15,1,3,1,0,0,2,3,1.0,1.0,4.0,1.0,3.0,No,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced
26,4,3,2725,2,24040,12,0,6,1,0,1,3,3,1.0,1.0,1.0,3.0,2.0,Yes,Travel_Rarely,Sales,Marketing,Male,Manager,Single
27,24,3,2726,4,31720,20,1,1,9,1,7,3,4,1.0,9.0,4.0,3.0,3.0,No,Travel_Frequently,Sales,Life Sciences,Male,Healthcare Representative,Single
30,1,4,2727,1,20330,14,1,3,12,3,7,1,3,1.0,12.0,3.0,4.0,3.0,No,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Single
41,20,4,2728,2,102090,13,1,2,22,15,8,3,3,1.0,23.0,2.0,3.0,3.0,Yes,Travel_Rarely,Sales,Marketing,Male,Sales Executive,Married
34,7,2,2729,1,86200,13,1,2,9,8,7,2,3,0.0,10.0,2.0,3.0,3.0,No,Non-Travel,Research & Development,Technical Degree,Female,Research Scientist,Single
37,17,3,2730,3,20640,16,0,3,1,0,0,2,3,4.0,8.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Married
46,20,3,2731,3,40350,14,1,2,9,0,8,3,3,4.0,14.0,1.0,4.0,3.0,No,Travel_Frequently,Research & Development,Technical Degree,Male,Sales Executive,Single
35,8,4,2732,3,38380,16,1,2,1,0,1,3,3,1.0,1.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Married
48,2,4,2733,1,45910,16,0,6,1,0,0,1,3,9.0,23.0,1.0,3.0,3.0,Yes,Travel_Rarely,Research & Development,Technical Degree,Female,Sales Executive,Single
28,10,1,2734,1,25610,22,1,3,2,2,2,3,4,1.0,2.0,3.0,3.0,2.0,Yes,Travel_Rarely,Research & Development,Medical,Male,Sales Executive,Single
44,1,1,2735,3,15630,12,2,3,4,1,3,3,3,5.0,9.0,2.0,1.0,2.0,No,Travel_Rarely,Research & Development,Medical,Female,Research Scientist,Divorced
35,5,4,2736,3,48980,15,2,2,4,2,3,3,3,2.0,10.0,3.0,1.0,3.0,No,Non-Travel,Research & Development,Technical Degree,Female,Manufacturing Director,Married
33,29,4,2738,1,31800,14,1,2,15,8,12,3,3,1.0,15.0,1.0,4.0,3.0,No,Travel_Frequently,Sales,Life Sciences,Female,Human Resources,Single
35,15,3,2739,3,65490,20,0,3,9,1,8,3,4,1.0,9.0,2.0,1.0,2.0,No,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Married
35,3,2,2740,1,63880,13,0,6,2,2,2,2,3,3.0,4.0,3.0,1.0,3.0,No,Travel_Rarely,Human Resources,Life Sciences,Female,Laboratory Technician,Married
31,10,2,2741,2,112440,12,1,3,7,1,7,3,3,3.0,10.0,4.0,4.0,2.0,No,Travel_Rarely,Sales,Life Sciences,Female,Research Scientist,Divorced
37,4,3,2742,4,160320,13,0,2,7,0,7,3,3,1.0,7.0,1.0,3.0,4.0,No,Travel_Rarely,Sales,Marketing,Male,Human Resources,Divorced
32,21,3,2743,2,23620,11,0,2,9,7,8,3,3,1.0,9.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Other,Male,Sales Executive,Married
38,25,3,2744,2,163280,17,3,2,10,9,9,3,3,1.0,10.0,4.0,4.0,3.0,No,Travel_Frequently,Research & Development,Medical,Male,Manufacturing Director,Single
50,2,4,2745,4,83760,14,3,2,27,13,8,3,3,5.0,29.0,2.0,3.0,2.0,No,Travel_Rarely,Sales,Marketing,Female,Research Scientist,Divorced
59,1,3,2746,1,166060,11,0,6,21,7,9,3,3,7.0,28.0,1.0,1.0,2.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Single
36,1,2,2747,2,86060,14,2,3,17,12,8,3,3,1.0,17.0,3.0,3.0,3.0,No,Travel_Rarely,Sales,Marketing,Female,Sales Executive,Divorced
55,7,3,2748,3,22720,17,1,2,5,0,2,3,3,2.0,21.0,4.0,3.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Divorced
36,3,3,2749,2,20180,13,0,5,6,0,3,3,3,1.0,6.0,2.0,2.0,3.0,No,Travel_Frequently,Research & Development,Life Sciences,Female,Laboratory Technician,Single
45,1,2,2750,1,70830,12,1,5,1,0,0,3,3,2.0,25.0,2.0,1.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Divorced
35,9,3,2751,2,40840,13,1,3,3,1,2,3,3,4.0,5.0,2.0,1.0,2.0,No,Travel_Frequently,Human Resources,Other,Female,Sales Representative,Married
36,7,2,2752,4,144110,18,3,2,1,0,0,4,3,0.0,2.0,4.0,3.0,2.0,Yes,Travel_Rarely,Sales,Life Sciences,Male,Laboratory Technician,Married
59,10,4,2753,3,23080,19,1,4,4,1,3,2,3,7.0,20.0,1.0,3.0,2.0,No,Travel_Frequently,Research & Development,Life Sciences,Male,Research Scientist,Single
29,28,4,2754,1,48410,11,0,3,5,0,4,3,3,0.0,6.0,3.0,2.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Married
31,3,2,2755,3,42850,21,1,2,1,1,0,1,4,1.0,1.0,3.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Sales Executive,Single
32,3,4,2756,2,97150,15,1,1,10,0,9,2,3,1.0,10.0,2.0,2.0,3.0,No,Travel_Rarely,Sales,Life Sciences,Male,Manufacturing Director,Married
36,2,3,2757,2,43200,17,0,2,1,0,0,3,3,3.0,5.0,2.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Married
31,27,3,2758,2,21320,18,0,3,11,1,8,3,3,1.0,11.0,3.0,4.0,3.0,No,Travel_Rarely,Research & Development,Medical,Female,Research Director,Single
35,2,4,2759,2,101240,14,1,2,15,2,8,4,3,0.0,16.0,3.0,1.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Healthcare Representative,Single
45,14,3,2760,1,54730,13,0,3,0,0,0,1,3,4.0,17.0,4.0,1.0,4.0,No,Travel_Rarely,Human Resources,Human Resources,Female,Sales Executive,Married
37,1,3,2761,3,52070,17,3,3,5,0,2,3,3,4.0,16.0,1.0,3.0,4.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Executive,Single
46,9,3,2762,3,164370,15,1,0,4,0,2,3,3,8.0,16.0,2.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Manager,Divorced
30,18,3,2763,4,22960,18,1,2,10,3,0,3,3,1.0,10.0,4.0,4.0,2.0,No,Travel_Rarely,Sales,Life Sciences,Male,Human Resources,Married
35,20,4,2764,3,40690,13,0,5,6,0,4,3,3,1.0,6.0,2.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Human Resources,Single
55,2,3,2765,2,74410,12,1,4,1,1,0,3,3,3.0,24.0,1.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Laboratory Technician,Married
38,11,1,2766,2,24300,13,2,2,13,1,9,4,3,7.0,17.0,2.0,4.0,3.0,No,Non-Travel,Sales,Marketing,Male,Laboratory Technician,Divorced
34,8,2,2767,1,58780,14,0,1,5,1,3,3,3,1.0,5.0,1.0,2.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Research Scientist,Married
56,2,1,2768,2,26440,11,1,2,6,0,2,3,3,4.0,37.0,4.0,4.0,2.0,No,Travel_Rarely,Human Resources,Medical,Male,Sales Executive,Single
23,10,3,2769,2,64390,22,3,2,0,0,0,3,4,3.0,3.0,3.0,1.0,3.0,No,Travel_Rarely,Research & Development,Medical,Male,Laboratory Technician,Divorced
51,29,4,2770,5,24510,17,0,2,4,0,3,2,3,3.0,10.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Manufacturing Director,Married
30,8,2,2771,1,63920,21,1,2,11,10,8,4,4,1.0,11.0,3.0,4.0,3.0,No,Travel_Rarely,Sales,Technical Degree,Male,Sales Representative,Married
46,1,2,2772,2,97140,22,0,0,9,4,7,3,4,1.0,9.0,3.0,4.0,3.0,Yes,Travel_Rarely,Sales,Medical,Female,Research Scientist,Single
40,6,3,2773,1,60770,16,2,2,22,11,11,2,3,1.0,22.0,3.0,2.0,2.0,No,Travel_Frequently,Research & Development,Medical,Male,Healthcare Representative,Married
51,8,4,2774,5,24500,12,1,2,10,1,0,3,3,0.0,11.0,3.0,4.0,1.0,No,Travel_Rarely,Research & Development,Life Sciences,Female,Sales Representative,Single
30,9,3,2775,1,92500,12,3,0,11,2,7,3,3,1.0,11.0,3.0,2.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Manufacturing Director,Divorced
46,12,1,2776,1,20740,15,1,3,10,9,5,3,3,2.0,21.0,3.0,1.0,2.0,No,Travel_Frequently,Research & Development,Medical,Male,Laboratory Technician,Married
32,15,3,2777,1,101690,14,0,6,11,5,7,2,3,1.0,12.0,2.0,3.0,3.0,No,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Single
54,25,1,2778,1,48550,25,1,2,4,0,3,2,4,9.0,16.0,1.0,3.0,1.0,No,Travel_Rarely,Research & Development,Medical,Female,Laboratory Technician,Married
24,6,2,2779,2,40870,20,3,1,3,0,2,3,4,0.0,4.0,1.0,3.0,2.0,No,Travel_Rarely,Sales,Marketing,Male,Research Scientist,Married
28,9,4,2780,2,23670,13,0,2,5,0,4,2,3,1.0,5.0,2.0,3.0,4.0,No,Non-Travel,Sales,Medical,Male,Laboratory Technician,Married
58,8,4,2781,2,29720,14,0,2,37,1,8,4,3,0.0,38.0,4.0,3.0,2.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Executive,Single
44,23,2,2782,1,195860,16,0,3,3,1,2,2,3,4.0,17.0,2.0,2.0,4.0,No,Non-Travel,Research & Development,Medical,Female,Research Scientist,Married
37,9,3,2783,2,54840,17,0,4,3,0,2,3,3,4.0,7.0,3.0,1.0,3.0,Yes,Travel_Rarely,Human Resources,Human Resources,Male,Healthcare Representative,Divorced
32,12,2,2784,1,20610,15,1,2,1,0,0,2,3,1.0,1.0,4.0,1.0,3.0,No,Travel_Rarely,Human Resources,Human Resources,Female,Sales Representative,Single
20,4,4,2785,2,99240,22,0,3,1,1,0,3,4,1.0,1.0,4.0,4.0,3.0,Yes,Travel_Frequently,Sales,Life Sciences,Female,Healthcare Representative,Single
34,1,4,2786,4,41980,22,1,2,16,2,10,2,4,1.0,16.0,1.0,3.0,3.0,No,Travel_Rarely,Research & Development,Other,Male,Laboratory Technician,Single
37,24,2,2787,1,68150,20,1,3,1,0,0,3,4,5.0,17.0,3.0,4.0,4.0,No,Non-Travel,Sales,Life Sciences,Male,Research Scientist,Divorced
59,12,2,2788,2,47230,14,0,0,3,2,2,3,3,9.0,30.0,3.0,4.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Male,Sales Executive,Married
50,3,4,2789,4,61420,13,2,3,8,0,7,2,3,3.0,28.0,1.0,2.0,2.0,No,Travel_Frequently,Research & Development,Medical,Male,Research Scientist,Married
25,10,1,2790,2,82370,13,0,6,6,0,3,2,3,1.0,6.0,3.0,3.0,3.0,Yes,Travel_Rarely,Sales,Marketing,Male,Research Director,Single
25,26,3,2791,1,88530,22,1,3,2,2,1,3,4,1.0,2.0,4.0,4.0,3.0,No,Travel_Rarely,Research & Development,Technical Degree,Male,Laboratory Technician,Married
22,2,1,2792,1,193310,12,1,2,0,0,0,3,3,1.0,1.0,2.0,4.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Sales Representative,Single
51,1,3,2793,1,20730,14,1,4,13,12,8,3,3,3.0,23.0,1.0,1.0,2.0,No,Travel_Frequently,Research & Development,Life Sciences,Female,Sales Executive,Single
34,4,4,2794,5,55620,15,0,3,9,0,6,3,3,1.0,9.0,1.0,3.0,3.0,Yes,Travel_Frequently,Human Resources,Life Sciences,Female,Sales Executive,Single
54,9,3,2795,1,196130,17,0,5,5,4,4,3,3,2.0,23.0,4.0,4.0,3.0,No,Non-Travel,Research & Development,Life Sciences,Male,Laboratory Technician,Single
24,2,1,2796,2,34070,13,1,4,5,1,2,3,3,0.0,6.0,2.0,3.0,3.0,No,Travel_Rarely,Research & Development,Life Sciences,Male,Laboratory Technician,Married
34,4,3,2797,2,50630,12,1,2,1,0,0,3,3,6.0,12.0,3.0,2.0,3.0,No,Travel_Rarely,Sales,Marketing,Female,Sales Representative,Divorced
37,6,1,2798,1,46390,12,2,3,5,1,3,3,3,2.0,12.0,3.0,4.0,3.0,No,Travel_Rarely,Sales,Technical Degree,Male,Laboratory Technician,Single
34,9,2,2799,2,48760,21,1,3,11,5,8,3,4,2.0,14.0,3.0,1.0,3.0,No,Travel_Rarely,Sales,Medical,Male,Healthcare Representative,Single
36,7,3,2800,1,26900,11,0,1,9,2,8,3,3,0.0,10.0,2.0,4.0,3.0,No,Travel_Frequently,Human Resources,Medical,Male,Research Scientist,Married
